Transect	Elevation	Plant_species	Transect_elevation	Acari_sp.	Adia_cinerella	Aeolothripidae_sp.	Agriphila_sp.	Agriphila_straminella	Agromyzidae_sp.	Ancylis_unguicella	Andrena_bicolor	Andrena_carantonica	Andrena_cineraria	Andrena_coitana	Andrena_hattorfiana	Andrena_minutula	Andrena_rogenhoferi	Andrena_subopaca	Anoplus_sp.	Anthidium_byssinum	Anthomyia_liturata	Anthomyiidae_sp.	Anthomyiidae2_sp.	Anthomyzidae_sp.	Anthophagus_sp.	Aphididae_sp.	Apidae_sp.	Apis_mellifera	Aradidae_sp.	Arctophila_bombiforme	Asarta_aethiopella	Asilidae_sp.	Aterpia_corticana	Athericidae_sp.	Auchenorrhyncha_sp.	Bibionidae_sp.	Bittacidae_sp.	Boloria_pales	Bombus_gerstaeckeri	Bombus_hortorum_group	Bombus_humilis	Bombus_jonellus	Bombus_pascuorum	Bombus_quadricolor	Bombus_ruderarius	Bombus_rupestris	Bombus_sichelii_or_pyrenaeus	Bombus_soroeensis	Bombus_sp.	Bombus_subterraneus	Bombus_terrestris_group	Bombus_wurflenii	Botanophila_fugax	Botanophila_sp.	Botanophila_striolata	Botanophila_varicolor	Braconidae_sp.	Bradysia_alpicola	Bradysia_flavipila	Bradysia_pauperata	Bradysia_polonica	Bradysia_praecox	Bradysia_sp.	Bradysia_subscabricornis	Bradysia_zetterstedti	Bruchidae_sp.	Buprestidae_sp.	Calliphoridae_sp.	Camillidae_sp.	Camptochaeta_austriaca	Cantharidae_sp.	Carabidae_sp.	Carnidae_sp.	Catoptria_petrificella_or_combinella	Cauchas_fibulella	Cecidomyiidae_sp.	Cecidomyiidae2_sp.	Cecidomyiidae3_sp.	Cerambycidae_sp.	Ceratopogonidae_sp.	Chalcidoidea_sp.	Chaoboridae_sp.	Cheilosia_carbonaria	Cheilosia_griseiventris	Cheilosia_laticornis	Cheilosia_sp.	Chiastocheta_trollii	Chironomidae_sp.	Chloropidae_sp.	Chorthippus_montanus	Chorthippus_sp.	Chrysomelidae_sp.	Chrysoperla_sp.	Chrysoteuchia_culmella	Chrysotoxum_fasciolatum	Chrysotoxum_sp.	Cimbicidae_sp.	Claustropyga_refrigerata	Cleridae_sp.	Coccinellidae_sp.	Coenosia_alpicola	Coenosia_ambigua	Coenosia_bilineella	Coenosia_intermedia	Coenosia_lineatipes	Coenosia_obscuricula	Coenosia_sp.	Coleophora_sp.	Collembola_sp.	Conicera_floricola	Conicera_sp.	Corynoptera_sp.	Crambinae_sp.	Crambus_cf_lathoniellus	Cratyna_colei	Cratyna_nobilis	Cratyna_sp.	Cryptophagidae_sp.	Curculionidae_sp.	Dasysyrphus_sp.	Delia_nuda	Delia_sp.	Delia2_sp.	Delphacidae_sp.	Diapriidae_sp.	Dicyrtomidae_sp.	Dilophus_sp.	Dinera_carinifrons	Diplonevra_crassicornis	Diplonevra_glabra	Diptera_sp.	Dolichopodidae_sp.	Drymeia_alpicola	Drymeia_brumalis	Drymeia_hamata	Drymeia_sp.	Eana_osseana	Egle_inermis	Elateridae_sp.	Empididae_sp.	Entomobryidae_sp.	Ephydridae_sp.	Epidapus_microthorax	Epinotia_mercuriana	Epistrophe_sp.	Episyrphus_balteatus	Erebia_epiphron	Erebia_manto	Erebia_manto_or_eriphyle	Erebia_sp.	Eristalis_horticola	Eristalis_jugorum	Eristalis_rupium	Eristalis_sp.	Eristalis_tenax	Estheria_bohemani	Eudonia_vallesialis	Eupeodes_sp.	Eusphalerum_sp.	Fannia_sp.	Fanniidae_sp.	Figitidae_sp.	Formica_exsecta	Formica_lemani	Formica_polyctena	Formica_rufa	Formica_transkaukasica	Formicidae_sp.	Gelechiidae1_sp.	Gelechiidae2_sp.	Gelechiidae3_sp.	Geometridae__or_Crambidae	Geomyza_sp.	Glacies_alpinata	Glacies_coracina	Glacies_noricana	Glacies_sp.	Glyphipterix_simpliciella	Haematobia_irritans	Haematobia_titillans	Halictus_rubicundus	Helina_reversio	Hesperia_comma	Heterostylodes_nominabilis	Hybotidae_sp.	Hydrophoria_diabata	Hydrophoria_lancifer	Hydrophoria_sp.	Hydrotaea_albipuncta	Hylaeus_communis	Hylaeus_confusus	Hylemya_vagans	Hylemya_variata	Ichneumonidae_sp.	Isotomidae_sp.	Issidae_sp.	Katiannidae_sp.	Lachesillidae_sp.	Lasioglossum_alpibes	Lasioglossum_calceatum	Lasioglossum_fratellum	Lasioglossum_fulvicorne	Lasioglossum_laevigatum	Lasioglossum_leucopus	Lasioglossum_sp.	Lasius_sp.	Lauxaniidae_sp.	Lepidoptera_sp.	Leptothorax_sp.	Lonchaeidae_sp.	Lonchopteridae_sp.	Lycoriella_inflata	Lycosidae_sp.	Lygaeidae_sp.	Macaria_brunneata	Macquartia_tenebricosa	Megaselia_abdita	Megaselia_aculeata	Megaselia_brevicostalis	Megaselia_ciliata	Megaselia_nectergata	Megaselia_pectoralis	Megaselia_pusilla	Megaselia_sordida	Megaselia_sp.	Megaselia_subfuscipes	Megaselia_subnudipennis	Megaspilidae_sp.	Meigenia_mutabilis	Melanostoma_sp.	Melitaea_asteria	Mellinus_arvensis	Melyridae_sp.	Meoneura_sp.	Mesotype_verberata	Micropterix_aruncella	Milichiidae_sp.	Miridae_sp.	Morellia_podagrica	Musca_autumnalis	Muscidae_sp.	Muscidae10_sp.	Muscidae11_sp.	Muscidae2_sp.	Muscidae3_sp.	Muscidae4_sp.	Muscidae5_sp.	Muscidae8_sp.	Muscidae9_sp.	Mycetophilidae_sp.	Myolepta_obscura	Nabidae_sp.	Nitidulidae_sp.	Nomada_flavoguttata	Odinidae_sp.	Oedemeridae_sp.	Orygma_luctuosum	Pamphiliidae_sp.	Panorpa_sp.	Pegoplata_aestiva	Pempeliella_ornatella	Peripsocidae_sp.	Perizoma_albulata	Peyerimhoffia_alpina	Phaonia_angelicae	Phaonia_lugubris	Phaonia_serva	Phaonia_sp.	Phiaris_micana	Phora_sp.	Phora_stictica	Phorbia_fumigata	Phoridae_sp.	Phyllopertha_horticola	Piophilidae_sp.	Pipunculidae_sp.	Pisauridae_sp.	Platycheirus_sp.	Platygastridae_sp.	Platypezidae_sp.	Plebejus_argus	Pompilidae_sp.	Proctotrupidae_sp.	Psilidae_sp.	Pterophoridae_sp.	Ptinidae_sp.	Raphidiidae_sp.	Rhagionidae_sp.	Rhingia_campestris	Rhingia_sp.	Rhinophoridae_sp.	Saldidae_sp.	Saltella_sphondylii	Salticidae_sp.	Sarcophaga_haemorrhoa	Sarcophaga_vagans	Sarcophagidae_sp.	Scaeva_sp.	Scarabaeidae_sp.	Scathophaga_stercoraria	Scathophagidae_sp.	Scatopsidae_sp.	Scelionidae_sp.	Sciara_flavimana	Sciara_hemerobioides	Sciara_sp.	Sciaridae_sp.	Scythris_sp.	Sepsidae_sp.	Sepsis_cynipsea	Sepsis_flavimana	Sepsis_neocynipsea	Siphona_sp.	Sminthuridae_sp.	Sphaeroceridae_sp.	Sphaerophoria_scripta	Sphaerophoria_shirchan	Staphylinidae_sp.	Stratiomyidae_sp.	Syrphidae_sp.	Syrphus_admirandus	Syrphus_auberti	Syrphus_sp.	Syrphus_torvus	Syrphus_vitripennis	Tachinidae_sp.	Tenthredinidae_sp.	Tetragnathidae_sp.	Themira_annulipes	Themira_leachi	Themira_lucida	Themira_minor	Themira_superba	Therevidae_sp.	Thomisidae_sp.	Thricops_aculeipes	Thricops_culminum	Thricops_cunctans	Thricops_furcatus	Thricops_longipes	Thricops_nigritellus	Thricops_sp.	Thripidae_sp.	Tipulidae_sp.	Tortricidae_sp.	Triphleba_inaequalis	Triphleba_luteifemorata	Triphleba_sp.	Udea_alpinalis	Udea_uliginosalis	Ulidiidae_sp.	Vacciniina_optilete	Xanthorhoe_montanata	Xiphydriidae_sp.	Xyelidae_sp.	Xylophagidae_sp.	Zygaena_exulans	Zygaena_purpuralis
1	1463	Vaccinium_myrtillus	1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1463	Vaccinium_myrtillus	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2080	Vaccinium_myrtillus	2072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1632	Trollius_europaeus	1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1181	Trifolium_repens	1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1463	Trifolium_repens	1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1632	Trifolium_repens	1628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1860	Trifolium_repens	1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1463	Trifolium_repens	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1632	Trifolium_repens	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1181	Trifolium_repens	1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1632	Trifolium_repens	1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1860	Trifolium_repens	1863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
