species,level,network,elevation,n.elevation,transect,degree,species.strength,NSI,betweenness,partner.diversity,d
Lasioglossum,Animal,1632.2,1632,1632,2,2,0.0447206974491443,1.38095238095238,0.0165200391006843,0.673011667009257,0.0607250462024208
Lycosidae,Animal,1632.2,1632,1632,2,1,0.0151515151515152,1.76190476190476,0,0,0.177491126015002
Megaselia,Animal,1632.2,1632,1632,2,3,0.204547667737852,1.45238095238095,0.0139541859971967,1.09861228866811,0.270608840511726
Miridae,Animal,1632.2,1632,1632,2,2,0.0192928640619955,1.38095238095238,0.0165200391006843,0.693147180559945,0
Muscidae10,Animal,1632.2,1632,1632,2,1,0.0909090909090909,1.92857142857143,0,0,0.529247572364545
Muscidae3,Animal,1632.2,1632,1632,2,4,0.485220301171221,1.4047619047619,0.070757950731069,1.14905969697062,0.133990738654752
Muscidae5,Animal,1632.2,1632,1632,2,1,0.00613496932515337,1.57142857142857,0,0,0
Pegoplata,Animal,1632.2,1632,1632,2,11,3.53352345820864,1.11904761904762,0.165082791561286,1.64962374445985,0.259464786882592
Phaonia,Animal,1632.2,1632,1632,2,1,0.00613496932515337,1.57142857142857,0,0,0
Platycheirus,Animal,1632.2,1632,1632,2,1,0.333333333333333,2.14285714285714,0,0,0.784321522383625
Saltella,Animal,1632.2,1632,1632,2,2,0.158008658008658,1.64285714285714,0.0195354724924617,0.693147180559945,0.348976008676852
Sarcophagidae,Animal,1632.2,1632,1632,2,1,0.25,1.97619047619048,0,0,0.727844062533666
Scaeva,Animal,1632.2,1632,1632,2,1,0.0131578947368421,1.64285714285714,0,0,0.149794715178531
Sepsis,Animal,1632.2,1632,1632,2,1,0.142857142857143,1.9047619047619,0,0,0.617980844693343
Syrphidae,Animal,1632.2,1632,1632,2,10,1.28081788874491,1.14285714285714,0.120685283454101,2.17618566156031,0.178115026702816
Tenthredinidae,Animal,1632.2,1632,1632,2,1,0.0306748466257669,1.57142857142857,0,0,0.150408182236915
Thricops,Animal,1632.2,1632,1632,2,6,0.986401563492296,1.16666666666667,0.0893232762856419,1.19188864226985,0.167568706070844
Achillea_millefolium,Plant,1632.3,1632,1632,3,7,2.10152015176745,1.125,0.151002794673681,1.76776147228933,0.450836678537661
Alchemilla_xanthochlora,Plant,1632.3,1632,1632,3,4,1.48823866896156,1.5,0,1.38629436111989,0.533261155818006
Campanula_rotundifolia,Plant,1632.3,1632,1632,3,9,3.24822516162047,1.20833333333333,0.117774946572415,1.94593477575611,0.41394657689008
Campanula_scheuchzeri,Plant,1632.3,1632,1632,3,3,0.164878101431482,1.41666666666667,0.005897583429229,1.09005965871078,0.0753161433643513
Euphrasia_officinalis,Plant,1632.3,1632,1632,3,5,2.24761050280148,1.25,0.0956682557948381,1.49417513828931,0.527361796179093
Hieracium_murorum,Plant,1632.3,1632,1632,3,1,0.0212765957446809,1.66666666666667,0,0,0.154534105036631
Homogyne_alpina,Plant,1632.3,1632,1632,3,1,0.0588235294117647,1.625,0,0,0.377845863755787
Hypericum_maculatum,Plant,1632.3,1632,1632,3,1,0.333333333333333,2.08333333333333,0,0,0.755121614217338
Leontodon_hispidus,Plant,1632.3,1632,1632,3,11,2.47843649884361,1.20833333333333,0.101952161762288,1.86464584790217,0.120426393172061
Leucanthemum_vulgare,Plant,1632.3,1632,1632,3,1,0.0588235294117647,1.625,0,0,0.377845863755787
Potentilla_aurea,Plant,1632.3,1632,1632,3,7,2.58621437746359,1.375,0.0599539700805524,1.90615474653985,0.349184651359678
Potentilla_erecta,Plant,1632.3,1632,1632,3,9,2.34392077002002,1.33333333333333,0.0656049646555976,2.08676875496392,0.218196971827285
Prunella_vulgaris,Plant,1632.3,1632,1632,3,1,0.142857142857143,1.875,0,0,0.56626068987772
Ranunculus_acris,Plant,1632.3,1632,1632,3,16,6.95365293810891,1.25,0.0354964655597567,1.79064168013902,0.162200615896204
Ranunculus_montanus,Plant,1632.3,1632,1632,3,11,5.16545439574786,1.29166666666667,0.0260480026302811,1.46151728710552,0.37738866258185
Rhododendron_ferrugineum,Plant,1632.3,1632,1632,3,1,0.0714285714285714,1.875,0,0,0.420481187253238
Saxifraga_rotundifolia,Plant,1632.3,1632,1632,3,1,0.333333333333333,2.08333333333333,0,0,0.758752308237744
Scorzoneroides_autumnalis,Plant,1632.3,1632,1632,3,19,10.0875869684035,1.16666666666667,0.184230642774947,2.21061674700717,0.195375245392864
Silene_dioica,Plant,1632.3,1632,1632,3,1,0.0588235294117647,1.625,0,0,0.377845863755787
Taraxacum_campylodes,Plant,1632.3,1632,1632,3,1,0.333333333333333,2.125,0,0,0.758752308237744
Thymus_praecox,Plant,1632.3,1632,1632,3,10,7.35003232062056,1.29166666666667,0.0942585895117541,2.21025357762097,0.732458726951637
Trifolium_pratense,Plant,1632.3,1632,1632,3,4,1.32005012531328,1.375,0.0591196777905639,1.33217904021012,0.461837777772908
Trifolium_repens,Plant,1632.3,1632,1632,3,1,0.142857142857143,1.875,0,0,0.56626068987772
Trollius_europaeus,Plant,1632.3,1632,1632,3,5,1.89724078500236,1.41666666666667,0.00299194476409666,1.46773392932715,0.286304125029158
Aster_bellidiastrum,Plant,1632.3,1632,1632,3,1,0.0120481927710843,1.5,0,0,0.0296530378440867
Andrena,Animal,1632.3,1632,1632,3,1,0.0769230769230769,1.84,0,0,0.434110743440704
Anoplus,Animal,1632.3,1632,1632,3,1,0.125,1.88,0,0,0.541225395091504
Anthomyiidae,Animal,1632.3,1632,1632,3,1,0.0178571428571429,1.8,0,0,0.111911013356537
Anthomyiidae2,Animal,1632.3,1632,1632,3,10,2.58118141819957,1.22,0.122067236246341,1.71383946809669,0.176295385991962
Apidae,Animal,1632.3,1632,1632,3,1,0.0163934426229508,1.64,0,0,0.0930427737145064
Athericidae,Animal,1632.3,1632,1632,3,1,0.010752688172043,1.7,0,0,0
Auchenorrhyncha,Animal,1632.3,1632,1632,3,3,0.13737606479542,1.58,0.0111543928708108,1.03972077083992,0.174840577246374
Bibionidae,Animal,1632.3,1632,1632,3,1,0.010752688172043,1.7,0,0,0
Bombus,Animal,1632.3,1632,1632,3,7,4.11590909090909,1.64,0.0528511289705319,1.87116041423181,0.73589100870013
Botanophila,Animal,1632.3,1632,1632,3,9,0.658662316172266,1.1,0.251114308576995,2.13839724634772,0.0852554311360176
Braconidae,Animal,1632.3,1632,1632,3,1,0.0163934426229508,1.64,0,0,0.0930427737145064
Bradysia,Animal,1632.3,1632,1632,3,1,0.0163934426229508,1.64,0,0,0.0930427737145064
Cheilosia,Animal,1632.3,1632,1632,3,4,0.120796924445787,1.42,0.0194129253830746,1.15374194270109,0.0903271141755762
Chiastocheta,Animal,1632.3,1632,1632,3,1,0.0833333333333333,1.92,0,0,0.451770081706625
Chloropidae,Animal,1632.3,1632,1632,3,3,1.20192307692308,1.78,0.00285386255535509,1.09861228866811,0.633400028690747
Cleridae,Animal,1632.3,1632,1632,3,1,0.0833333333333333,1.84,0,0,0.451770081706625
Coenosia,Animal,1632.3,1632,1632,3,2,0.416666666666667,1.88,0.00319556065824723,0.636514168294813,0.607713163555261
Empididae,Animal,1632.3,1632,1632,3,10,3.67672733283521,1.18,0.174016282225237,2.08442976821535,0.323119646704363
Epistrophe,Animal,1632.3,1632,1632,3,1,0.0163934426229508,1.64,0,0,0.0930427737145064
Episyrphus,Animal,1632.3,1632,1632,3,1,0.0163934426229508,1.64,0,0,0.0930427737145064
Erebia,Animal,1632.3,1632,1632,3,1,0.0833333333333333,1.84,0,0,0.451770081706625
Eristalis,Animal,1632.3,1632,1632,3,3,0.110206240084611,1.48,0.00967452945064885,1.01140426470735,0.136222486463623
Eupeodes,Animal,1632.3,1632,1632,3,1,0.0163934426229508,1.64,0,0,0.0930427737145064
Eusphalerum,Animal,1632.3,1632,1632,3,1,0.010752688172043,1.7,0,0,0
Figitidae,Animal,1632.3,1632,1632,3,3,1.06902502157032,1.6,0.00271246166768555,1.09861228866811,0.443096513167242
Formica,Animal,1632.3,1632,1632,3,5,0.538199665831245,1.56,0.0331051618365051,1.5498260458782,0.270905511917
Hylemya,Animal,1632.3,1632,1632,3,1,0.0909090909090909,1.88,0,0,0.470966875317238
Issidae,Animal,1632.3,1632,1632,3,2,0.0991452991452991,1.74,0.0025148980372861,0.693147180559945,0.262841269496016
Lasioglossum,Animal,1632.3,1632,1632,3,3,0.112564594988264,1.48,0.0105861799891651,0.950270539233235,0.15839375755933
Lonchopteridae,Animal,1632.3,1632,1632,3,1,0.125,1.88,0,0,0.541225395091504
Macaria,Animal,1632.3,1632,1632,3,1,0.0833333333333333,1.84,0,0,0.451770081706625
Miridae,Animal,1632.3,1632,1632,3,1,0.010752688172043,1.7,0,0,0
Muscidae3,Animal,1632.3,1632,1632,3,3,1.08306010928962,1.6,0.00207644759883566,1.01140426470735,0.457817119944133
Muscidae5,Animal,1632.3,1632,1632,3,2,0.0271461307949938,1.52,0.00617889573113453,0.693147180559945,0
Nitidulidae,Animal,1632.3,1632,1632,3,1,0.2,1.96,0,0,0.644919451880704
Pegoplata,Animal,1632.3,1632,1632,3,13,3.43853037566125,1.16,0.188906118756865,1.76702644337899,0.200300702092479
Phiaris,Animal,1632.3,1632,1632,3,1,0.0833333333333333,1.84,0,0,0.451770081706625
Phoridae,Animal,1632.3,1632,1632,3,1,0.0178571428571429,1.8,0,0,0.111911013356537
Platycheirus,Animal,1632.3,1632,1632,3,1,0.25,1.92,0,0,0.679227480942066
Rhingia,Animal,1632.3,1632,1632,3,1,0.125,1.92,0,0,0.541225395091504
Saltella,Animal,1632.3,1632,1632,3,1,0.25,2.1,0,0,0.694150263394336
Sarcophaga,Animal,1632.3,1632,1632,3,1,0.0833333333333333,1.84,0,0,0.451770081706625
Sarcophagidae,Animal,1632.3,1632,1632,3,1,0.0833333333333333,1.84,0,0,0.451770081706625
Sepsis,Animal,1632.3,1632,1632,3,1,0.0178571428571429,1.8,0,0,0.111911013356537
Siphona,Animal,1632.3,1632,1632,3,1,0.0526315789473684,1.84,0,0,0.350386244446663
Sphaerophoria,Animal,1632.3,1632,1632,3,1,0.0163934426229508,1.64,0,0,0.0930427737145064
Staphylinidae,Animal,1632.3,1632,1632,3,1,0.0769230769230769,1.84,0,0,0.434110743440704
Syrphidae,Animal,1632.3,1632,1632,3,5,0.392165114443079,1.4,0.0233000830015755,1.48984879647419,0.117427167185536
Tachinidae,Animal,1632.3,1632,1632,3,1,0.0833333333333333,1.84,0,0,0.451770081706625
Tenthredinidae,Animal,1632.3,1632,1632,3,3,0.574389051808407,1.64,0.0118090864359521,0.867563228481461,0.548509418375204
Thricops,Animal,1632.3,1632,1632,3,9,2.3959357354463,1.32,0.0724704400077535,1.6262245077549,0.21454192276766
Achillea_millefolium,Plant,1860.1,1860,1860,1,1,0.00943396226415094,1.30434782608696,0,0,0
Alchemilla_xanthochlora,Plant,1860.1,1860,1860,1,14,8.08781986207862,1.1304347826087,0.0517705793567863,2.26151965369278,0.729794624923684
Anemone_alpina,Plant,1860.1,1860,1860,1,12,4.77071262071262,1.34782608695652,0.0551549982584465,1.83004533337465,0.418003097607865
Calluna_vulgaris,Plant,1860.1,1860,1860,1,9,2.43664776373671,1.1304347826087,0.0438888059577715,1.96523704938023,0.441059629900568
Carum_carvi,Plant,1860.1,1860,1860,1,20,7.3961789264589,1.08695652173913,0.142292381947554,2.45470675448307,0.438816445197314
Cerastium_uniflorum,Plant,1860.1,1860,1860,1,2,0.109433962264151,1.26086956521739,0.00478927203065134,0.693147180559945,0.246786553739258
Crepis_aurea,Plant,1860.1,1860,1860,1,2,0.340909090909091,1.8695652173913,0,0.693147180559945,0.590827932991739
Galium_pumilum,Plant,1860.1,1860,1860,1,3,1.50943396226415,1.30434782608696,0,1.09861228866811,0.606281452424887
Gentiana_acaulis,Plant,1860.1,1860,1860,1,4,1.30111317254174,1.47826086956522,0.0134099616858238,1.38629436111989,0.495730446396428
Geum_montanum,Plant,1860.1,1860,1860,1,11,3.07951944232268,1.1304347826087,0.0438888059577715,1.75326572410958,0.274254532976162
Hieracium_alpinum,Plant,1860.1,1860,1860,1,2,0.0358451072736787,1.47826086956522,0.000957854406130268,0.636514168294813,0.124440299022237
Leontodon_hispidus,Plant,1860.1,1860,1860,1,12,5.68960490668168,1.08695652173913,0.0772221392911048,2.01020139998201,0.353883973298602
Loiseleuria_procumbens,Plant,1860.1,1860,1860,1,2,0.12316715542522,1.73913043478261,0.000957854406130268,0.693147180559945,0.369417593032047
Persicaria_vivipara,Plant,1860.1,1860,1860,1,2,1.00943396226415,1.30434782608696,0,0.693147180559945,0.495757560244354
Plantago_media,Plant,1860.1,1860,1860,1,5,0.16580389374929,1.1304347826087,0.0517705793567863,1.56071040904141,0.0731460309129684
Potentilla_aurea,Plant,1860.1,1860,1860,1,9,2.73789784638841,1.21739130434783,0.0718390804597701,1.90923359937254,0.442058783183786
Potentilla_erecta,Plant,1860.1,1860,1860,1,5,1.27721380147256,1.17391304347826,0.022268663647974,1.6094379124341,0.339163938271887
Ranunculus_acris,Plant,1860.1,1860,1860,1,26,14.8487851470875,1,0.278371564578461,2.35973334234165,0.199353760880626
Ranunculus_montanus,Plant,1860.1,1860,1860,1,4,0.28892114175133,1.1304347826087,0.0438888059577715,1.38629436111989,0.217233656939171
Rhododendron_ferrugineum,Plant,1860.1,1860,1860,1,6,2.39143955276031,1.26086956521739,0.053639846743295,1.58109375017182,0.378056978681518
Scorzoneroides_autumnalis,Plant,1860.1,1860,1860,1,8,1.10625075732892,1.1304347826087,0.0438888059577715,1.56406049973401,0.159967869725547
Soldanella_pusilla,Plant,1860.1,1860,1860,1,1,0.208333333333333,1.8695652173913,0,0,0.614305240438269
Trifolium_pratense,Plant,1860.1,1860,1860,1,1,0.0666666666666667,1.69565217391304,0,0,0.419301904356096
Trifolium_repens,Plant,1860.1,1860,1860,1,1,0.00943396226415094,1.30434782608696,0,0,0
Agromyzidae,Animal,1860.1,1860,1860,1,2,0.267857142857143,1.58620689655172,0.00450223066528144,0.244930026794635,0.54964426442697
Anthomyiidae,Animal,1860.1,1860,1860,1,1,0.00925925925925926,1.56896551724138,0,0,0.00386863899442121
Anthomyiidae2,Animal,1860.1,1860,1860,1,11,2.37279671214454,1.13793103448276,0.147045024547261,1.55156400007345,0.169489604760831
Apidae,Animal,1860.1,1860,1860,1,1,0.0384615384615385,1.81034482758621,0,0,0.39387389993346
Aterpia,Animal,1860.1,1860,1860,1,1,0.0384615384615385,1.81034482758621,0,0,0.39387389993346
Bibionidae,Animal,1860.1,1860,1860,1,3,0.116058201058201,1.39655172413793,0.0271175596347538,1.09861228866811,0.163322895965654
Bombus,Animal,1860.1,1860,1860,1,1,0.0714285714285714,1.86206896551724,0,0,0.509038020087922
Botanophila,Animal,1860.1,1860,1860,1,8,1.47633823503389,1.27586206896552,0.0424765756808364,1.70753917413507,0.128056590377407
Bradysia,Animal,1860.1,1860,1860,1,3,1.11,1.72413793103448,0.00956151342320544,0.600166073159646,0.726418000825522
Ceratopogonidae,Animal,1860.1,1860,1860,1,1,0.333333333333333,2.01724137931034,0,0,0.795617602411514
Chalcidoidea,Animal,1860.1,1860,1860,1,1,0.2,1.93103448275862,0,0,0.700585199432024
Chironomidae,Animal,1860.1,1860,1860,1,1,0.0217391304347826,1.82758620689655,0,0,0.28773151712181
Chloropidae,Animal,1860.1,1860,1860,1,8,0.482357216052868,1.29310344827586,0.0443535748962387,1.97224697942344,0.15407732883571
Claustropyga,Animal,1860.1,1860,1860,1,1,0.04,1.77586206896552,0,0,0.401170398864049
Coenosia,Animal,1860.1,1860,1860,1,1,0.0384615384615385,1.81034482758621,0,0,0.39387389993346
Corynoptera,Animal,1860.1,1860,1860,1,1,0.04,1.77586206896552,0,0,0.401170398864049
Cratyna,Animal,1860.1,1860,1860,1,1,0.08,1.77586206896552,0,0,0.462646946456717
Curculionidae,Animal,1860.1,1860,1860,1,3,0.0977973314929837,1.46551724137931,0.00906813572744014,1.09861228866811,0.117906063051918
Delphacidae,Animal,1860.1,1860,1860,1,1,0.0138888888888889,1.56896551724138,0,0,0.0443903054142182
Dilophus,Animal,1860.1,1860,1860,1,1,0.00462962962962963,1.56896551724138,0,0,0
Diptera,Animal,1860.1,1860,1860,1,3,0.62037037037037,1.53448275862069,0.0113276299112801,1.03972077083992,0.296315920011172
Drymeia,Animal,1860.1,1860,1860,1,1,0.0138888888888889,1.56896551724138,0,0,0.0443903054142182
Elateridae,Animal,1860.1,1860,1860,1,1,0.04,1.77586206896552,0,0,0.401170398864049
Empididae,Animal,1860.1,1860,1860,1,5,0.603492063492064,1.24137931034483,0.0596000784982556,1.22752941145721,0.122119837342814
Episyrphus,Animal,1860.1,1860,1860,1,3,0.0811688311688312,1.56896551724138,0.00694655440238084,1.09861228866811,0.170135487310959
Eusphalerum,Animal,1860.1,1860,1860,1,4,1.44101731601732,1.41379310344828,0.0162995501230795,1.26788560314982,0.406631985694512
Fanniidae,Animal,1860.1,1860,1860,1,3,0.107116402116402,1.29310344827586,0.0423724998875972,1.05492016798614,0.13192372500461
Formica,Animal,1860.1,1860,1860,1,1,0.0178571428571429,1.87931034482759,0,0,0.251136148598228
Hydrophoria,Animal,1860.1,1860,1860,1,3,0.0811688311688312,1.56896551724138,0.00694655440238084,1.09861228866811,0.170135487310959
Hylemya,Animal,1860.1,1860,1860,1,1,0.00925925925925926,1.56896551724138,0,0,0.00386863899442121
Issidae,Animal,1860.1,1860,1860,1,5,0.394334554334554,1.5,0.0358135808188928,1.56071040904141,0.323260850621248
Leptothorax,Animal,1860.1,1860,1860,1,1,0.25,2.08620689655172,0,0,0.742098128510306
Megaselia,Animal,1860.1,1860,1860,1,3,0.106789949181254,1.56896551724138,0.00532896503456781,1.03972077083992,0.231271384495412
Miridae,Animal,1860.1,1860,1860,1,1,0.0178571428571429,1.68965517241379,0,0,0.251136148598228
Musca,Animal,1860.1,1860,1860,1,2,0.0224867724867725,1.43103448275862,0.00689992693878849,0.693147180559945,0
Muscidae,Animal,1860.1,1860,1860,1,1,0.00925925925925926,1.56896551724138,0,0,0.00386863899442121
Muscidae11,Animal,1860.1,1860,1860,1,3,0.665343915343915,1.43103448275862,0.00689992693878849,0.600166073159646,0.453492054974941
Muscidae3,Animal,1860.1,1860,1860,1,5,1.08022995522996,1.31034482758621,0.0350168960491036,1.1073884329452,0.303106744212116
Muscidae5,Animal,1860.1,1860,1860,1,1,0.0384615384615385,1.81034482758621,0,0,0.39387389993346
Muscidae9,Animal,1860.1,1860,1860,1,7,0.687508546204198,1.24137931034483,0.0688733859892438,1.47792376263019,0.126479755497269
Pegoplata,Animal,1860.1,1860,1860,1,7,1.96780538302277,1.3448275862069,0.0211743697541058,1.51376263866982,0.211318247732644
Peripsocidae,Animal,1860.1,1860,1860,1,1,0.04,1.77586206896552,0,0,0.401170398864049
Phoridae,Animal,1860.1,1860,1860,1,1,0.0178571428571429,1.87931034482759,0,0,0.251136148598228
Phyllopertha,Animal,1860.1,1860,1860,1,1,0.0769230769230769,1.81034482758621,0,0,0.454302673202124
Rhingia,Animal,1860.1,1860,1860,1,1,0.111111111111111,1.96551724137931,0,0,0.591235204823028
Saltella,Animal,1860.1,1860,1860,1,4,0.561335403726708,1.6551724137931,0.0160187310608078,1.33217904021012,0.384806511343366
Sarcophagidae,Animal,1860.1,1860,1860,1,1,0.5,2.03448275862069,0,0,0.871049064255153
Scathophagidae,Animal,1860.1,1860,1860,1,2,0.337962962962963,1.55172413793103,0.0123574144486692,0.693147180559945,0.311334386251318
Sciaridae,Animal,1860.1,1860,1860,1,1,0.0454545454545455,1.87931034482759,0,0,0.424952119886562
Sepsidae,Animal,1860.1,1860,1860,1,4,0.541702741702742,1.55172413793103,0.00738007193358345,1.2366848691405,0.448616119119755
Sepsis,Animal,1860.1,1860,1860,1,2,0.0538888888888889,1.43103448275862,0.0209762960951174,0.562335144618808,0.0784435448618835
Stratiomyidae,Animal,1860.1,1860,1860,1,1,0.0178571428571429,1.68965517241379,0,0,0.251136148598228
Syrphidae,Animal,1860.1,1860,1860,1,6,0.437221072003681,1.3448275862069,0.0318486711603464,1.43028030191109,0.123714858263396
Tenthredinidae,Animal,1860.1,1860,1860,1,4,0.11451973951974,1.27586206896552,0.0450759329142241,1.242453324894,0.144163113587867
Themira,Animal,1860.1,1860,1860,1,1,0.08,1.77586206896552,0,0,0.462646946456717
Thricops,Animal,1860.1,1860,1860,1,17,5.8222838996752,1.05172413793103,0.25871834906377,1.74045886289277,0.171479145547105
Ulidiidae,Animal,1860.1,1860,1860,1,1,0.00462962962962963,1.56896551724138,0,0,0
Xanthorhoe,Animal,1860.1,1860,1860,1,1,0.0178571428571429,1.68965517241379,0,0,0.251136148598228
Xylophagidae,Animal,1860.1,1860,1860,1,1,0.111111111111111,1.96551724137931,0,0,0.591235204823028
Alchemilla_xanthochlora,Plant,1860.2,1860,1860,2,1,0.0588235294117647,1.66666666666667,0,0,0.394888095480317
Anemone_alpina,Plant,1860.2,1860,1860,2,3,1.50925925925926,1.73333333333333,0,1.09861228866811,0.597080479030792
Calluna_vulgaris,Plant,1860.2,1860,1860,2,6,1.91612276612277,1.33333333333333,0.00471698113207547,1.64341771979318,0.526414138317722
Campanula_rotundifolia,Plant,1860.2,1860,1860,2,1,1,,0,0,1
Cardamine_amara,Plant,1860.2,1860,1860,2,1,0.5,2,0,0,0.851959044517068
Carum_carvi,Plant,1860.2,1860,1860,2,9,2.40531540899188,1.13333333333333,0.181446540880503,2.06206954130016,0.40096558121611
Geranium_sylvaticum,Plant,1860.2,1860,1860,2,1,0.333333333333333,1.93333333333333,0,0,0.765360636988622
Geum_montanum,Plant,1860.2,1860,1860,2,9,2.36440579436903,1.2,0.0839622641509434,2.14584175259475,0.362722562534409
Hieracium_alpinum,Plant,1860.2,1860,1860,2,1,0.015625,1.8,0,0,0.111754267102404
Leontodon_hispidus,Plant,1860.2,1860,1860,2,9,2.22967171717172,1.33333333333333,0.00471698113207547,1.67964788375675,0.343451434610221
Potentilla_aurea,Plant,1860.2,1860,1860,2,7,2.34744503862151,1.26666666666667,0.0273584905660377,1.79175946922806,0.509384590893777
Ranunculus_acris,Plant,1860.2,1860,1860,2,35,26.6961388488962,1.06666666666667,0.398427672955975,2.16247488539683,0.292596722650377
Rhododendron_ferrugineum,Plant,1860.2,1860,1860,2,3,0.353409090909091,1.46666666666667,0,1.09861228866811,0.49179136781786
Rumex_alpinus,Plant,1860.2,1860,1860,2,12,4.62461687958012,1.06666666666667,0.266352201257862,2.40364041061495,0.341685779080729
Scorzoneroides_autumnalis,Plant,1860.2,1860,1860,2,4,1.55,1.33333333333333,0.0283018867924528,1.27703425946614,0.248420675851109
Taraxacum_campylodes,Plant,1860.2,1860,1860,2,1,0.0111111111111111,1.4,0,0,0.0389398647645203
Veronica_chamaedrys,Plant,1860.2,1860,1860,2,2,0.0847222222222222,1.33333333333333,0.00471698113207547,0.636514168294813,0.221493836009176
Anthomyiidae,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Anthomyiidae2,Animal,1860.2,1860,1860,2,5,1.22005772005772,1.06521739130435,0.257947366342889,0.283584339892738,0.15153632712953
Anthomyzidae,Animal,1860.2,1860,1860,2,2,1.00324675324675,1.26086956521739,0,0.693147180559945,0.431193795606911
Anthophagus,Animal,1860.2,1860,1860,2,1,0.00974025974025974,1.26086956521739,0,0,0
Aphididae,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Botanophila,Animal,1860.2,1860,1860,2,3,0.182467532467532,1.23913043478261,0.0153399668325041,0.566085738959629,0.0185405430666584
Braconidae,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Bradysia,Animal,1860.2,1860,1860,2,1,1,,0,0,1
Cerambycidae,Animal,1860.2,1860,1860,2,2,0.182539682539683,1.69565217391304,0.00279850746268657,0.636514168294813,0.493790674311037
Chloropidae,Animal,1860.2,1860,1860,2,3,0.161255411255411,1.10869565217391,0.0711235489220564,1.03972077083992,0.125313653106442
Corynoptera,Animal,1860.2,1860,1860,2,1,0.333333333333333,2.02173913043478,0,0,0.80827344544112
Dilophus,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Diptera,Animal,1860.2,1860,1860,2,3,0.143073593073593,1.23913043478261,0.0123785832741057,0.950270539233235,0.0596121683858612
Drymeia,Animal,1860.2,1860,1860,2,3,1.12698412698413,1.69565217391304,0.00279850746268657,1.09861228866811,0.602040806234138
Eana,Animal,1860.2,1860,1860,2,2,0.476190476190476,1.91304347826087,0.00353391771302219,0.693147180559945,0.69778130964896
Empididae,Animal,1860.2,1860,1860,2,7,0.803391053391053,1.08695652173913,0.0937189054726368,1.79865220625213,0.178346025156486
Episyrphus,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Eusphalerum,Animal,1860.2,1860,1860,2,2,0.33982683982684,1.23913043478261,0.0123785832741057,0.636514168294813,0.387713554150271
Fanniidae,Animal,1860.2,1860,1860,2,1,0.00649350649350649,1.26086956521739,0,0,0
Formica,Animal,1860.2,1860,1860,2,1,0.1,1.91304347826087,0,0,0.598159686531821
Hybotidae,Animal,1860.2,1860,1860,2,1,0.0714285714285714,1.76086956521739,0,0,0.539439550868389
Hylemya,Animal,1860.2,1860,1860,2,2,0.0564935064935065,1.26086956521739,0,0.636514168294813,0.0593635777957793
Ichneumonidae,Animal,1860.2,1860,1860,2,1,0.00974025974025974,1.26086956521739,0,0,0
Lonchopteridae,Animal,1860.2,1860,1860,2,1,0.0833333333333333,1.89130434782609,0,0,0.566341469799243
Miridae,Animal,1860.2,1860,1860,2,1,0.0714285714285714,1.76086956521739,0,0,0.539439550868389
Muscidae,Animal,1860.2,1860,1860,2,2,0.0564935064935065,1.26086956521739,0,0.636514168294813,0.0593635777957793
Muscidae10,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Muscidae11,Animal,1860.2,1860,1860,2,2,0.225468975468975,1.21739130434783,0.0142620232172471,0.500402423538188,0.42987754204929
Muscidae2,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Muscidae3,Animal,1860.2,1860,1860,2,6,1.09112554112554,1.17391304347826,0.0313620390112927,1.4402347497046,0.137413332817044
Muscidae5,Animal,1860.2,1860,1860,2,3,0.144155844155844,1.21739130434783,0.0162708283976941,1.09861228866811,0.199412906904254
Muscidae9,Animal,1860.2,1860,1860,2,6,1.47258297258297,1.08695652173913,0.0851555713496012,1.31565807039856,0.0966606711807124
Pegoplata,Animal,1860.2,1860,1860,2,4,1.36038961038961,1.10869565217391,0.0678018636973861,0.240706431569485,0.119163349422505
Phoridae,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Phyllopertha,Animal,1860.2,1860,1860,2,2,0.162337662337662,1.65217391304348,0.00868968648819395,0.693147180559945,0.5
Platypezidae,Animal,1860.2,1860,1860,2,1,0.0714285714285714,1.76086956521739,0,0,0.539439550868389
Proctotrupidae,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Saltella,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Scaeva,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Scathophagidae,Animal,1860.2,1860,1860,2,2,0.0532467532467533,1.26086956521739,0,0.693147180559945,0.133818327737859
Sciaridae,Animal,1860.2,1860,1860,2,1,0.0909090909090909,1.84782608695652,0,0,0.58152643695255
Sepsidae,Animal,1860.2,1860,1860,2,3,0.507792207792208,1.19565217391304,0.0330618731738135,0.925129083572082,0.153699780604276
